Name,NPC,Rarity,Source,img URL,#
Lilia's Golden Training Lances,Lilia,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/605-Ui18n35glf-lilias-golden-training-lances.png,605
Lilia's Hairstyle Ice,Lilia,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/606-8UbmyX4MQP-lilias-hairstyle-ice.png,606
Lilia's Ice Battle Tiara,Lilia,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/607-R5RsLhO6zZ-lilias-ice-battle-tiara.png,607
Lilia's Ice Training Armor,Lilia,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/608-ff28AEBIol-lilias-ice-training-armor.png,608
Lilia's Steel Soldier Leggings,Lilia,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/609-SSOUgBdAAv-lilias-steel-soldier-leggings.png,609
Lilia's Steel Training Lances,Lilia,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/610-utZ7rWa0O5-lilias-steel-training-lances.png,610
Limpid Galactic Eyes Blue,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/0/611-Z5DgWan7UX-limpid-galactic-eyes-blue.png,611
Limpid Galactic Eyes Midnight,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/0/612-7V52NUeWsE-limpid-galactic-eyes-midnight.png,612
Limpid Galactic Eyes Red,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/0/613-XLluqB0zqW-limpid-galactic-eyes-red.png,613
Magdalene's Dark Shoes,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/614-MHWPtRK7O1-magdalenes-dark-shoes.png,614
Magdalene's Dim Apprentice Lamp,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/615-A6xBRH1EIP-magdalenes-dim-apprentice-lamp.png,615
Magdalene's Golden Cape,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/616-3W91sbaqTf-magdalenes-golden-cape.png,616
Magdalene's Golden Robes,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/617-qCt0URoNNb-magdalenes-golden-robes.png,617
Magdalene's Golden Shoes,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/618-ljrKtD2Ccm-magdalenes-golden-shoes.png,618
Magdalene's Golden Sleeves,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/619-A5iAs9jOop-magdalenes-golden-sleeves.png,619
Magdalene's Pixie Apprentice Lamp,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/620-vQCX2LYHcM-magdalenes-pixie-apprentice-lamp.png,620
Magdalene's Teal Cape,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/621-TX0vFKLEuG-magdalenes-teal-cape.png,621
Magdalene's Teal Robes,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/622-3fV6dg4AJE-magdalenes-teal-robes.png,622
Magdalene's Teal Sleeves,Magdalene,Uncommon,3's Forest,https://dappervolk.com/img/items/0/623-d1uzoyF6lI-magdalenes-teal-sleeves.png,623
Marvel's Blue Teeth,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/624-UVl6bTex6O-marvels-blue-teeth.png,624
Marvel's Bright Crystal Pickaxe,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/625-yjkQyLg0Jw-marvels-bright-crystal-pickaxe.png,625
Marvel's Bronze Miner Overalls,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/626-5JmWlPJEQ3-marvels-bronze-miner-overalls.png,626
Marvel's Bronze Mining Helm,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/627-TCLPZYopKb-marvels-bronze-mining-helm.png,627
Marvel's Crystal Pickaxe,Marvel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/628-wtAi4peY9J-marvels-crystal-pickaxe.png,628
Marvel's Dark Mining Helm,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/629-mniSNPgDjK-marvels-dark-mining-helm.png,629
Marvel's Golden Crystal Pickaxe,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/630-qq6VENlcgx-marvels-golden-crystal-pickaxe.png,630
Marvel's Green Utility Jacket,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/631-Q7Nsa9LfPv-marvels-green-utility-jacket.png,631
Marvel's Miner Overalls,Marvel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/632-D9HVuKH9S0-marvels-miner-overalls.png,632
Marvel's Mining Helm,Marvel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/633-6yyYskdoSz-marvels-mining-helm.png,633
Marvel's Red Miner Overalls,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/634-p5klxeaX9g-marvels-red-miner-overalls.png,634
Marvel's Red Utility Jacket,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/635-pEjyGrBgMB-marvels-red-utility-jacket.png,635
Marvel's Stern Blue Gaze,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/636-gDh4ZqXGZC-marvels-stern-blue-gaze.png,636
Marvel's Stern Gaze,Marvel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/637-52fAw7DC6r-marvels-stern-gaze.png,637
Marvel's Stern Green Gaze,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/638-Sg2dT6HKT4-marvels-stern-green-gaze.png,638
Marvel's Teeth,Marvel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/639-0q1Uvt4T5Q-marvels-teeth.png,639
Marvel's Tousled Blonde Hairstyle,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/640-tS6yoBkBQ6-marvels-tousled-blonde-hairstyle.png,640
Marvel's Tousled Hairstyle,Marvel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/641-XK6ykVkucl-marvels-tousled-hairstyle.png,641
Marvel's Tousled Red Hairstyle,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/642-7wSnfQagJc-marvels-tousled-red-hairstyle.png,642
Marvel's Utility Jacket,Marvel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/643-CZ5DcY9wky-marvels-utility-jacket.png,643
Marvel's Yellow Teeth,Marvel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/644-ZmFDeeAGJ8-marvels-yellow-teeth.png,644
Musician's Potion Coat,n/a,Limited,Beta Bundle,https://dappervolk.com/img/items/0/645-4ygd4PDEFJ-musicians-potion-coat.png,645
Musician's Teal Hairstyle,n/a,Limited,Beta Bundle,https://dappervolk.com/img/items/0/646-etwp3aavPc-musicians-teal-hairstyle.png,646
Musician's Winged Cello,n/a,Limited,Beta Bundle,https://dappervolk.com/img/items/0/647-MylMl1cDDX-musicians-winged-cello.png,647
Mycel's Dreamy Swamp Dress,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/648-EHdJWF2ET0-mycels-dreamy-swamp-dress.png,648
Mycel's Hairstyle Lavender,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/649-lLukbDJgfL-mycels-hairstyle-lavender.png,649
Mycel's Lavender Suspicion,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/650-O2xb6SFhae-mycels-lavender-suspicion.png,650
Mycel's Pale Lip,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/651-4qiD0CVJof-mycels-pale-lip.png,651
Mycel's Pastel Glowshroom Circle,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/652-ydzg1KDPwl-mycels-pastel-glowshroom-circle.png,652
Mycel's Pastel Hairstyle,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/653-K0NFhnFl14-mycels-pastel-hairstyle.png,653
Mycel's Pastel Head Fungi,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/654-ASi4FIb11x-mycels-pastel-head-fungi.png,654
Mycel's Pastel Lip,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/655-zM5xUK0tHG-mycels-pastel-lip.png,655
Mycel's Pastel Mycology Basket,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/656-raBfkj49aM-mycels-pastel-mycology-basket.png,656
Mycel's Pastel Staff,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/657-s2cbvKwU4A-mycels-pastel-staff.png,657
Mycel's Pastel Suspicion,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/658-FRwWQHLsEh-mycels-pastel-suspicion.png,658
Mycel's Pink Herbal Pouch,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/659-DPdrKIoFZy-mycels-pink-herbal-pouch.png,659
Mycel's Mauve Swamp Dress,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/660-ovZTyZbjZg-mycels-mauve-swamp-dress.png,660
Mycel's White Head Fungi,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/661-WVgZVzF7ah-mycels-white-head-fungi.png,661
Mycel's White Herbal Pouch,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/662-tnMFDKSFtu-mycels-white-herbal-pouch.png,662
Mycel's White Jewel Staff,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/663-wsfavhCa6B-mycels-white-jewel-staff.png,663
Mycel's White Glowshroom Circle,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/664-kKdFsvbkXg-mycels-white-glowshroom-circle.png,664
Mycel's White Mycology Basket,Mycel,Uncommon,3's Forest,https://dappervolk.com/img/items/0/665-lQVhep0LAl-mycels-white-mycology-basket.png,665
Nigel's Blue Bravery,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/666-sa10vFyN3Y-nigels-blue-bravery.png,666
Nigel's Bravery,Nigel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/667-3nXhKPhPdE-nigels-bravery.png,667
Nigel's Ear Helmet,Nigel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/668-SkccihYy5B-nigels-ear-helmet.png,668
Nigel's Fancy Armour,Nigel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/669-brXlKisAhn-nigels-fancy-armour.png,669
Nigel's Fancy Gold Armour,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/670-WryPgoELj1-nigels-fancy-gold-armour.png,670
Nigel's Fancy Gold Sword,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/671-IKdShVxcwT-nigels-fancy-gold-sword.png,671
Nigel's Fancy Steel Armour,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/672-aF0of96Nc9-nigels-fancy-steel-armour.png,672
Nigel's Fancy Steel Sword,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/673-WGpuo5snh9-nigels-fancy-steel-sword.png,673
Nigel's Fancy Sword,Nigel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/674-VNTis1M8Dj-nigels-fancy-sword.png,674
Nigel's Toothy Smile,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/675-BXyHjkt2ec-nigels-toothy-smile.png,675
Nigel's Golden Bravery,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/676-36mGHH6ZkC-nigels-golden-bravery.png,676
Nigel's Golden Ear Helmet,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/677-SIknwVBRq1-nigels-golden-ear-helmet.png,677
Nigel's Lips,Nigel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/678-0xgdQAMKc8-nigels-lips.png,678
Nigel's Smiling Lips,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/679-2MzlEovgg8-nigels-smiling-lips.png,679
Nigel's Puffy Gold Tail,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/680-vF0Nkw60jd-nigels-puffy-gold-tail.png,680
Nigel's Puffy Purple Tail,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/681-gGjgNO0dmu-nigels-puffy-purple-tail.png,681
Nigel's Puffy Tail,Nigel,Common,Silvie's Mine,https://dappervolk.com/img/items/0/682-ZUWGAA1WVk-nigels-puffy-tail.png,682
Nigel's Steel Ear Helmet,Nigel,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/683-XbDJVUSGDB-nigels-steel-ear-helmet.png,683
Not A Wizard Gold Hat,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/684-08c0yyxrVn-not-a-wizard-gold-hat.png,684
Not A Wizard Gold Robe Drapings,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/685-kajvGzHb29-not-a-wizard-gold-robe-drapings.png,685
Not A Wizard Gold Robe Top,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/686-ZBeM25zA9p-not-a-wizard-gold-robe-top.png,686
Not A Wizard Hairstyle Gold,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/687-Awl9S6X46k-not-a-wizard-hairstyle-gold.png,687
Not A Wizard Magic Wand,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/688-6DfCJwawH9-not-a-wizard-magic-wand.png,688
Not A Wizard Peach Hairstyle,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/689-db2mInIRr2-not-a-wizard-peach-hairstyle.png,689
Not A Wizard Red Hat,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/690-pcx8lTnMzb-not-a-wizard-red-hat.png,690
Not A Wizard Red Robe Drapings,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/691-qUU4tf2NfZ-not-a-wizard-red-robe-drapings.png,691
Not A Wizard Red Robe Top,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/692-Osbzsej0zJ-not-a-wizard-red-robe-top.png,692
Not A Wizard Silver Wand,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/693-KOZtQx49jd-not-a-wizard-silver-wand.png,693
Not Wizard Blue Keys,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/694-cq1uGVUmv2-not-wizard-blue-keys.png,694
Not Wizard Silver Keys,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/0/695-TsTqtCZy3g-not-wizard-silver-keys.png,695
Pann Deity,n/a,Seasonal,Alchemy - Random,https://dappervolk.com/img/items/0/696-Ovy0XXdX2j-pann-deity.png,696
Parsnip On A Stick,n/a,Seasonal,Minigame,https://dappervolk.com/img/items/0/697-eF1M8lcnYi-parsnip-on-a-stick.png,697
Pascal's Buckled Fire Shoes,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/698-zs70lg808U-pascals-buckled-fire-shoes.png,698
Pascal's Buckled Shoes,Thomas&Pascal,Common,Silvie's Mine,https://dappervolk.com/img/items/0/699-VLsVpGBNqb-pascals-buckled-shoes.png,699
Pascal's Cave Hat,Thomas&Pascal,Common,Silvie's Mine,https://dappervolk.com/img/items/0/700-xo5GcmOOm7-pascals-cave-hat.png,700
Pascal's Dark Buckled Shoes,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/701-8V0taOt5Rf-pascals-dark-buckled-shoes.png,701
Pascal's Fiery Miner Jacket,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/702-wMPx7FbG94-pascals-fiery-miner-jacket.png,702
Pascal's Fiery Short Mop Hairstyle,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/703-Pj6azwSJVp-pascals-fiery-short-mop-hairstyle.png,703
Pascal's Gold Hoarder Backpack,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/704-p4DDouqalz-pascals-gold-hoarder-backpack.png,704
Pascal's Golden Ridged Shorts,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/705-6BQPkjvJIR-pascals-golden-ridged-shorts.png,705
Pascal's Green Hoarder Backpack,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/706-gRZfwZSlug-pascals-green-hoarder-backpack.png,706
Pascal's Green Miner Jacket,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/707-oEw9mNg8c9-pascals-green-miner-jacket.png,707
Pascal's Green Ridged Shorts,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/708-7DxRJmjnC4-pascals-green-ridged-shorts.png,708
Pascal's Hoarder Backpack,Thomas&Pascal,Common,Silvie's Mine,https://dappervolk.com/img/items/0/709-YIORugudzj-pascals-hoarder-backpack.png,709
Pascal's Miner Jacket,Thomas&Pascal,Common,Silvie's Mine,https://dappervolk.com/img/items/0/710-4yAbUgMQNY-pascals-miner-jacket.png,710
Pascal's Red Cave Hat,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/711-uxdSr6amGb-pascals-red-cave-hat.png,711
Pascal's Ridged Shorts,Thomas&Pascal,Common,Silvie's Mine,https://dappervolk.com/img/items/0/712-sVPPBwCW5i-pascals-ridged-shorts.png,712
Pascal's Short Mop Hairstyle,Thomas&Pascal,Common,Silvie's Mine,https://dappervolk.com/img/items/0/713-RRJXBJLRA0-pascals-short-mop-hairstyle.png,713
Pascal's Short Mop Hairstyle Silver,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/714-t06ANuLc4x-pascals-short-mop-hairstyle-silver.png,714
Pascal's Turquoise Cave Hat,Thomas&Pascal,Uncommon,Silvie's Mine,https://dappervolk.com/img/items/0/715-afdhTI1gXC-pascals-turquoise-cave-hat.png,715
Pellier's Aura,Pellier,Common,Aviar Cove,https://dappervolk.com/img/items/0/716-GtVHfyNE4E-pelliers-aura.png,716
Pellier's Belt of Blue Lights,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/717-Zd5iuYINw6-pelliers-belt-of-blue-lights.png,717
Pellier's Belt of Lights,Pellier,Common,Aviar Cove,https://dappervolk.com/img/items/0/718-BCq9qFpMK1-pelliers-belt-of-lights.png,718
Pellier's Belt of Red Lights,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/719-TrpPi5fFZz-pelliers-belt-of-red-lights.png,719
Pellier's Blue Aura,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/720-ANZSkWW3rO-pelliers-blue-aura.png,720
Pellier's Dark Ears,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/721-kIMcIdS3L3-pelliers-dark-ears.png,721
Pellier's Dark Tail,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/722-m04xOmYv9g-pelliers-dark-tail.png,722
Pellier's Ears,Pellier,Common,Aviar Cove,https://dappervolk.com/img/items/0/723-OkUHMj4XZx-pelliers-ears.png,723
Pellier's Fire Aura,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/724-8Z9tyY2pIp-pelliers-fire-aura.png,724
Pellier's Fluffy Golden Legs,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/725-pH0fzlLcXO-pelliers-fluffy-golden-legs.png,725
Pellier's Fluffy Golden Vest,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/726-kSaymi1YpU-pelliers-fluffy-golden-vest.png,726
Pellier's Fluffy Legs,Pellier,Common,Aviar Cove,https://dappervolk.com/img/items/0/727-54JoVEIQhN-pelliers-fluffy-legs.png,727
Pellier's Fluffy Red Legs,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/728-WmGq2Om0nI-pelliers-fluffy-red-legs.png,728
Pellier's Fluffy Red Vest,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/729-bFVnmhCGXc-pelliers-fluffy-red-vest.png,729
Pellier's Fluffy Vest,Pellier,Common,Aviar Cove,https://dappervolk.com/img/items/0/730-EUDJ2gASRD-pelliers-fluffy-vest.png,730
Pellier's Blue Light Gloves,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/731-hfjvPvJcLC-pelliers-blue-light-gloves.png,731
Pellier's Light Gloves,Pellier,Common,Aviar Cove,https://dappervolk.com/img/items/0/732-JRWOMCclbe-pelliers-light-gloves.png,732
Pellier's Red Light Gloves,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/733-VARWJTDHuQ-pelliers-red-light-gloves.png,733
Pellier's Gold Horn,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/734-DdvZz50wxM-pelliers-gold-horn.png,734
Pellier's Golden Ears,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/735-zrmAimGxiL-pelliers-golden-ears.png,735
Pellier's Golden Tail,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/736-r1GcVzjlaY-pelliers-golden-tail.png,736
Pellier's Horn,Pellier,Common,Aviar Cove,https://dappervolk.com/img/items/0/737-vJQfX0IODh-pelliers-horn.png,737
Pellier's Ruby Horn,Pellier,Uncommon,Aviar Cove,https://dappervolk.com/img/items/0/738-95rcNk7fmg-pelliers-ruby-horn.png,738
Pellier's Tail,Pellier,Common,Aviar Cove,https://dappervolk.com/img/items/0/739-O50KWDXIn6-pelliers-tail.png,739
Pouting Animal Mouth,Moira,Common,Peddler's Port,https://dappervolk.com/img/items/0/740-vGI5Cdi2vx-pouting-animal-mouth.png,740
Pouting Elven Mouth,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/0/741-sSlT1eQfK3-pouting-elven-mouth.png,741
Sleepy Elven Eyes Blue,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/0/742-xYYM3xnEJW-sleepy-elven-eyes-blue.png,742
Sleepy Elven Eyes Green,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/0/743-TQ5L9Un6ra-sleepy-elven-eyes-green.png,743
Sleepy Elven Eyes Red,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/0/744-7zjLd4qAKK-sleepy-elven-eyes-red.png,744
Smiling Human Mouth,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/0/745-ObGcxeXbIi-smiling-human-mouth.png,745
Snail Friends,n/a,unknown,Alchemy - Random,https://dappervolk.com/img/items/0/746-kFAfnDtp1G-snail-friends.png,746
Snail Helm,n/a,unknown,Alchemy - Random,https://dappervolk.com/img/items/0/747-VG8n4nBmoj-snail-helm.png,747
Taciturn Gold Human Eyes,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/0/748-U3gZUgJ9wc-taciturn-gold-human-eyes.png,748
Taciturn Gray Human Eyes,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/0/749-zo6LXInxQj-taciturn-gray-human-eyes.png,749
Taciturn Red Human Eyes,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/0/750-TwYGDF7rcM-taciturn-red-human-eyes.png,750
Thomas Replica,Thomas&Pascal,Common,Silvie's Mine,https://dappervolk.com/img/items/0/751-gEPugJ5pNi-thomas-replica.png,751
Toothy Galactic Mouth,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/0/752-HJFd8mFvW2-toothy-galactic-mouth.png,752
